order_id,order_date,product_id,region,vendor,quantity,price,total
8c73ae9e-086d-495e-a93c-625cdcb6e497,2024-05-05,28d425cc-6186-4ea0-a461-3085014fb2af,São Paulo,Kaio Silva,3,109,327
27f0a407-f4a4-423d-8310-d507224fc45f,2024-06-01,c6cace14-7cd2-4fc1-9666-a796f1161835,Rio de Janeiro,Luciano Galvão,9,146,1314
4007d6d4-ebfa-4669-89e9-69d8c597781e,2024-05-15,cd3c2809-1bcf-4090-958e-ebb1e099eee3,São Paulo,Estagiario,8,320,2560
f51d39bd-48dd-4084-b36a-0ddac0850bb5,2024-03-06,7827dc04-0702-472d-a585-6520bb080091,São Paulo,Estagiario,4,315,1260
da47716f-82c5-432d-a48e-44f3c58026a5,2024-07-10,acc1c251-9bf3-4d22-be31-b8d1ccbf9524,Rio de Janeiro,Kaio Silva,9,678,6102
b4a16341-cc0b-40f2-b8d8-d8e24b6fc3c1,2024-01-03,420d494a-8e7f-42b8-9e31-2609732ef749,Rio de Janeiro,Estagiario,7,205,1435
a8af07f4-8136-4ad6-b3bb-8bd529ef7823,2024-02-26,6a9e64ec-9dc7-46c7-aafe-71fd0ac9f708,Rio de Janeiro,Kaio Silva,3,359,1077
7734b70b-f4cd-45df-9bea-1eb62918d8b9,2024-03-11,07200f67-141a-49a3-80b1-013a1bb86ee3,Rio de Janeiro,Luciano Galvão,10,597,5970
141f98f6-43a6-44dd-894d-ec4100970f22,2024-04-19,2ebce51b-6d7f-4ee7-9a40-0981ff56ea59,São Paulo,Luciano Galvão,10,613,6130
6312d691-04c3-4896-94aa-724a27bc859c,2023-10-08,6ab2d721-02e0-4158-80b7-c0b9d6f54e9d,Tocantins,Fabio Melo,6,556,3336
1d7938fe-a631-4c70-87d7-10b9db8cc022,2024-02-22,369166b1-202a-4ba1-ad84-f07630576357,Rio de Janeiro,Kaio Silva,1,962,962
34b5d639-756b-41c5-b388-f8c4de148d62,2023-08-05,09ddc1d1-4d29-4628-88c1-549db4a23af2,Rio de Janeiro,Kaio Silva,2,755,1510
305c18f6-db3f-47cc-a5ac-713f51109b9a,2024-01-12,4ab77bb9-68ec-4ed0-9f05-f4f2bc70030b,São Paulo,Estagiario,3,278,834
fcb16671-503e-4369-895d-46a4f32ce28c,2024-05-26,6e198e36-79c7-4bce-8b9b-2ab6799078be,Tocantins,Fabio Melo,10,452,4520
44009883-d194-4bbf-82d9-614f3fa2bf2b,2024-01-25,b31e69d0-0ddd-4311-ace6-dda5e15c2600,São Paulo,Luciano Galvão,3,139,417
8064fadc-7502-4144-b054-024ca7e73aad,2024-01-10,70a12326-ab8b-40ff-8420-19ce195228dc,Tocantins,Fabio Melo,4,502,2008
6bdce4e8-c8cb-43ae-8da6-a76bb06c6cbe,2023-12-14,ba71377e-e58d-4b63-bf25-c6d4d6ab2168,Tocantins,Estagiario,4,227,908
cfa7ed88-41ac-4760-9f65-d3dceaa33c62,2024-01-09,5f599835-fe9a-46fb-80c3-6b2cf01eebe5,Rio de Janeiro,Estagiario,8,615,4920
2a29539c-2913-4453-921a-32a218a72656,2024-01-20,9dd6d615-92d3-413c-9137-19b5faaf6b6b,São Paulo,Estagiario,2,548,1096
b667624b-6eec-4eaf-a45a-1e21c1e0b7e1,2024-04-30,8a807b70-f7ca-4099-a2f5-43b43e4e6521,Rio de Janeiro,Fabio Melo,10,748,7480
2418197e-aed1-4e69-91b3-5ae917ee9732,2024-05-02,b4d3352c-2e01-463a-86fd-1218470fec14,Rio de Janeiro,Kaio Silva,4,458,1832
123ac2e6-e2cd-401a-98e9-763717098a6c,2024-05-09,b5eb04fd-9015-4735-b312-3301e29fa774,Rio de Janeiro,Fabio Melo,2,563,1126
b638dd0c-1cbe-4280-b6c4-4324cb2f38ac,2023-08-07,47362229-a322-41ab-9875-106eff7ad283,São Paulo,Estagiario,2,502,1004
450ca2d2-5d0a-4ff2-ad94-53332bf8de43,2023-12-05,1b05eb6d-fc5e-4c06-9001-eebc04051b20,Rio de Janeiro,Luciano Galvão,3,386,1158
13dacdad-ff79-4530-ba0f-f08b004ed5b2,2024-06-05,0d57152b-3664-441c-bc37-aa4f9c44a74b,São Paulo,Luciano Galvão,9,356,3204
b4a05891-2902-4a25-930d-c9c44726ccd3,2024-07-04,d7b86431-5582-4a0d-89b8-0f936020c6fd,São Paulo,Luciano Galvão,6,381,2286
7e762d44-ed6a-4e85-9630-6a9c29f4ee85,2023-10-19,5d03b56b-34a7-47f8-a198-1d70bfe76df4,Rio de Janeiro,Luciano Galvão,8,330,2640
3d5e2062-acc2-479c-b007-bf308edf50f4,2023-12-18,46aa691d-f12f-4931-be9f-3447cedf71d8,São Paulo,Fabio Melo,9,797,7173
a006ff5e-c01e-43a2-87b1-1a0a73b9fb7d,2023-11-09,2418b855-787d-4ae4-9201-613547022430,São Paulo,Fabio Melo,3,281,843
4dcb4fbe-4208-494d-8b14-b31f8e57fd04,2024-04-14,cad0d1fe-b629-47c5-9791-6d79754a8b2c,São Paulo,Estagiario,6,825,4950
3e452322-2989-4096-8591-e03900abac7d,2023-08-07,8b865462-aca3-42df-aaa7-e9db9e920a14,São Paulo,Estagiario,6,686,4116
16cf345b-02e6-49f2-8c6e-12c53f011a9b,2024-06-16,b0ae1bb3-6e50-45ad-90c7-55b71a1b95ec,Rio de Janeiro,Estagiario,3,537,1611
287395d7-9e47-4a17-b000-c5aa39018eaf,2024-04-12,08a56b8c-144c-4f16-a55b-d6a543d84482,Tocantins,Fabio Melo,5,397,1985
49756ff4-787c-4d8e-96ce-bd89ce6c3104,2023-07-27,b09fd4fb-538a-4990-9926-da472ff9153d,São Paulo,Estagiario,10,232,2320
3619d05f-319c-45e3-9b4d-28a838682aaa,2023-09-27,0f52d14c-f6a8-48d7-bbc0-7200ead1b1ab,Rio de Janeiro,Luciano Galvão,2,720,1440
b942ee49-fd31-4450-b508-57a5bab7f516,2024-03-11,c9294d53-b95e-4271-ae9d-c20d9f2f8553,Rio de Janeiro,Fabio Melo,9,508,4572
fd3fc3e2-88d7-477e-9018-4acfa2f25829,2024-03-02,d21fbd3e-0723-43f4-a305-da370a5290fa,Rio de Janeiro,Kaio Silva,3,614,1842
fa5e0e54-6d00-461f-b975-93dce377bb2e,2024-01-21,57418df4-1bfb-4fea-a02a-0a5cb6e3b8b6,Rio de Janeiro,Estagiario,5,682,3410
24bad616-e568-4ce9-8531-d8015960e6a8,2024-01-14,648328d6-9334-4f1b-bdd6-94096e1c46d9,Rio de Janeiro,Kaio Silva,7,325,2275
35819fa5-dff1-48e2-b872-4b261d27d784,2023-09-12,15314244-f6f9-413b-8fb4-22c4280fb565,São Paulo,Estagiario,2,898,1796
7b0747a9-2d49-4013-aab0-338ccd995d99,2024-02-16,56a29e21-f146-473e-a883-ddaad11c058e,São Paulo,Estagiario,3,806,2418
f7370a81-385f-4397-9205-4507482d3d17,2024-05-25,fb6bc361-ff93-48c9-8855-434643a53e0b,Rio de Janeiro,Estagiario,7,409,2863
6d9e8c29-f4ca-4bff-95d0-58aee2cebf9b,2023-12-11,483468d1-e671-410c-b7a0-90aad5886df1,São Paulo,Kaio Silva,3,458,1374
5c4f0edd-3360-4188-8942-3cadd78c093b,2023-08-26,60bff1ef-ea2e-4e39-b42c-8c3f767358a7,Tocantins,Fabio Melo,4,634,2536
0ce638a4-5e61-4575-ad2c-b71ae4c19c35,2023-11-21,67338391-eff9-47e1-8b38-2e59c057f187,Rio de Janeiro,Luciano Galvão,7,872,6104
8bccff94-4c82-4b67-ace3-2503402f880b,2024-01-22,bd4430f6-9526-4e56-8d16-067c6aae2728,São Paulo,Luciano Galvão,7,627,4389
9b310d05-ed46-4996-820e-c9891af565d8,2023-09-12,694da251-35be-4e01-ada8-066456f57808,São Paulo,Kaio Silva,10,436,4360
f3e32dc4-1b48-4141-8a22-c10da7698e81,2023-11-13,3fa2af2e-2b4f-4411-848e-b7d45ba423ec,Tocantins,Luciano Galvão,5,629,3145
74616b45-7ad0-481f-8614-709fd335e2b2,2024-05-26,6ea7cdde-9a76-48c0-a89d-968c92b9a534,Rio de Janeiro,Estagiario,6,198,1188
07394d9a-65cf-4665-b942-5294500b5266,2024-06-16,49670d17-8f17-4b93-8918-49d01c8427ae,Tocantins,Fabio Melo,1,886,886
1a57a0e7-112a-46b5-bd23-a60af8664470,2024-03-11,5602101d-725a-4e1a-9e5a-9896a5ba8368,Rio de Janeiro,Kaio Silva,7,913,6391
8d2c13a5-b2c7-496b-865e-f7a256eb3028,2024-05-09,1cae3904-8544-404a-9295-09417d9cfcbe,Rio de Janeiro,Luciano Galvão,8,140,1120
eec6d004-736a-4798-9ef6-708af7d07a5e,2023-11-23,d95e28e4-1e37-4c21-ace9-7306fec2fdf2,Rio de Janeiro,Fabio Melo,8,538,4304
364b2ebd-c7c1-4de6-93e7-179f78c266f9,2024-02-29,269a8f54-21c0-4547-bd3c-b7e4bd96fa9a,Rio de Janeiro,Fabio Melo,7,233,1631
afe34934-f22e-4fcf-94b5-7a5a76af0492,2024-05-02,dacec4f0-c18d-40d3-8292-3c19700327b7,Rio de Janeiro,Luciano Galvão,5,612,3060
c2c7fb3a-ae77-4aa5-9502-9b0fa22a485a,2023-09-04,0951af96-308d-4aeb-ade6-6ec004b16450,Rio de Janeiro,Luciano Galvão,2,855,1710
19d94f3c-163b-4e0d-a384-c9e270491fdc,2024-04-14,e3bfdff2-3a3c-4b9e-981a-1c264411d7ae,Rio de Janeiro,Luciano Galvão,2,273,546
85174833-f42a-45b9-8674-66641bf7c827,2024-07-07,06a87965-9c32-4c1a-8e47-211201decc0e,Rio de Janeiro,Fabio Melo,3,936,2808
203132af-45d4-4e80-9be9-13aaae31357f,2024-06-08,f0ee656b-8774-4074-95a7-48f434fdb968,São Paulo,Estagiario,6,223,1338
b6b4cd30-ec6b-4f7c-a385-a16d2acbba29,2024-07-26,2b0e6476-890b-4ea1-8123-55236fd469ef,Rio de Janeiro,Fabio Melo,1,929,929
63accd35-842d-482b-85f4-57e44a2ac8e1,2024-04-22,10262600-a62f-4fda-b5f3-145037108aae,Tocantins,Estagiario,8,358,2864
7a3aa87a-380c-475c-a8a6-097637b56632,2023-10-03,df5e9350-7f13-4c26-b74c-51af46ec6047,São Paulo,Luciano Galvão,2,377,754
5f3a9dd5-455f-477b-b28a-f1320e9f210b,2023-10-13,7679ce93-e6b6-4810-be6e-aa06cabff958,Rio de Janeiro,Luciano Galvão,4,986,3944
08816ac7-ced6-43c4-9fd7-cc7abdd1e044,2024-03-13,cc8af3b5-5281-43ef-8320-5cc692c56be2,Rio de Janeiro,Fabio Melo,3,726,2178
df5dab1d-cafc-4efe-8064-b3fc9d6217f1,2024-02-11,94b2b0a0-e061-4704-9c64-6f2431d4d82f,Rio de Janeiro,Fabio Melo,6,857,5142
11a48fb4-a380-431a-a5bc-0ce6638bfe50,2023-09-13,2c8e5fad-9315-4432-a976-36d2ae4e2942,Tocantins,Kaio Silva,6,875,5250
7d1c17f9-fc17-43c0-b59b-f1d1487c792d,2024-01-10,700dfd28-adb5-4190-83e5-4ad6aa853729,Rio de Janeiro,Luciano Galvão,9,596,5364
4304be29-91b0-435c-8a69-196e6c618fa2,2023-08-13,91a88d7e-ab2f-4edc-abc9-91ad54ab2f4f,São Paulo,Luciano Galvão,5,669,3345
1676c4bc-2948-4514-9364-f6a9a8b433c1,2023-10-10,13f419c7-b969-43ec-a89c-940c6b46b5d2,São Paulo,Kaio Silva,10,465,4650
8f76642b-a525-4cac-92f6-bcaa7d16c35a,2024-01-06,152a5a6c-204c-42aa-8a0b-e8bfca8def4a,São Paulo,Kaio Silva,9,213,1917
68156d13-47cb-4b7f-9a39-5e29268d00b6,2024-02-09,553201ee-e37e-4fea-8c4f-8b38d0ed666c,Rio de Janeiro,Fabio Melo,6,936,5616
dc88c69a-a50f-4d83-8899-3e8f009befa5,2024-02-20,1c007913-799c-4341-bc36-18edede7ce7a,São Paulo,Estagiario,5,895,4475
d41eb299-f4a7-4c7b-8af0-333303cd53cf,2023-10-25,0db67d1e-0c8b-414c-82e8-a50159088330,Rio de Janeiro,Luciano Galvão,8,473,3784
8c95f5f4-9fd4-4948-974b-f04f5ea85433,2024-03-18,451d365f-fbb9-4bc9-8ce0-d6a77606d6b7,Rio de Janeiro,Fabio Melo,6,763,4578
57bcfdf6-c545-418b-81ee-02b6cc5dff28,2023-12-14,ce52360e-1423-4f0c-9c6f-0e32d3f357e9,São Paulo,Kaio Silva,3,399,1197
b77c49af-aa8e-4d93-b5b8-e48569d37390,2023-10-04,51cfd26a-5845-4d80-b664-51d7cb502f15,Rio de Janeiro,Fabio Melo,6,650,3900
6fdfe989-24e6-456c-aab1-cc5e700f5974,2024-07-02,7a1d917c-a710-4a66-9013-48e00ee8015d,Rio de Janeiro,Luciano Galvão,8,856,6848
ea3ad027-f99c-4611-acd7-09fcf8f5db72,2024-07-08,6f96a6fd-60e1-4eb5-9b2e-b122d6d1165f,São Paulo,Luciano Galvão,6,857,5142
3efc8527-0e72-4995-8ef1-c0dc34f8132e,2024-03-30,7ec44811-c213-43d4-b349-8703d0b05886,Tocantins,Kaio Silva,3,400,1200
c36f3379-cbb3-42e6-bb03-2163d8033336,2023-11-28,d20841f1-483c-4251-a7bb-a4b83462703f,São Paulo,Estagiario,8,215,1720
5ce97e7f-ff8f-422b-b9d3-d9a9ea0fbfe7,2023-09-14,f397ebcb-90bd-4114-aba4-f1238e922cdd,Tocantins,Estagiario,5,217,1085
65e072d5-d99a-442a-83bb-4c6e184b13b0,2023-10-13,dec3f7ef-4a70-464c-9731-5fabadff2d92,Rio de Janeiro,Luciano Galvão,5,124,620
28d0a9bd-8946-4729-ab9c-d2fbe60d8e2c,2024-05-14,0180feca-0052-4038-b661-6dee030816d7,Tocantins,Luciano Galvão,4,922,3688
1df01df5-5f8d-406e-98af-0dfef2099c34,2023-09-07,52264529-0a20-4ef3-99e4-480da1241fec,Rio de Janeiro,Estagiario,8,885,7080
d8123331-ba15-4949-9f30-b8639ac4afe0,2024-06-02,57696a83-df4b-46ca-a913-d9ab31d5c817,Rio de Janeiro,Estagiario,1,427,427
fcc7d360-f89c-4264-afb2-5df568cc0c7d,2023-08-05,e13f0e3d-5776-49e0-89c3-1a31748f71bd,São Paulo,Luciano Galvão,5,842,4210
b7d79591-f220-4024-9119-a888de259c9d,2023-11-13,b1adc08c-0e66-44fe-849a-930b4b9cc3c2,Rio de Janeiro,Fabio Melo,9,640,5760
e047c9ef-d838-4703-a759-613cb06e7933,2024-05-23,769e4451-8847-4770-91d4-80ec9fcd8da4,Rio de Janeiro,Fabio Melo,1,330,330
0db8e3b2-d10a-4e12-9b5f-91e47a27bc14,2024-03-27,48163f58-bce4-4d23-a841-804c6bfb2dfe,São Paulo,Fabio Melo,6,368,2208
29078f7f-2d99-4407-976f-15a8426f2558,2023-10-04,c1842662-97c7-4a98-823b-34e85ef76f19,Rio de Janeiro,Luciano Galvão,1,499,499
7bafe307-26b1-4bdf-a11d-3bdebaeed9fd,2023-11-30,0098cfe9-d135-45ea-af51-8068629cc589,São Paulo,Luciano Galvão,4,513,2052
847c30da-405e-4cab-bb91-7faba812464b,2023-12-23,4595f269-eb97-4fe1-a8f5-2559c98102ae,São Paulo,Fabio Melo,2,596,1192
b9b9a55c-896a-4715-946e-e01d518ba6f1,2023-08-26,70bf090c-3dff-46af-bbc0-aef2460e3f3f,Tocantins,Estagiario,1,719,719
027a0a6f-bc7b-4ca3-b396-990fec8108a0,2023-08-08,28a415c1-46f3-41ed-bc2c-5af33a4b18c7,Rio de Janeiro,Estagiario,2,681,1362
95f7592c-bcb3-4b7e-b666-f8fb2bac8c10,2024-02-08,991aa59c-cc9c-43dc-a2c5-3af677accf7c,São Paulo,Kaio Silva,8,868,6944
fd95e832-c9bc-4b89-b6e7-f30decdbad61,2024-05-17,d1e5b187-875b-475f-bdc1-771c1aef7528,São Paulo,Fabio Melo,2,937,1874
af2e4bb9-fc7a-45bc-bb5a-f5baabaa5b34,2024-02-28,4a6ac20f-c56a-4c12-b591-c722a7defb41,Tocantins,Fabio Melo,2,672,1344
8a8aee2b-24d0-4230-ba16-38b3b73bddcc,2024-03-28,8b83debf-9c33-4768-b298-00c1c5d3fe61,Tocantins,Estagiario,10,476,4760
a4d81738-ef17-4fc5-947a-1e2fca116e06,2023-08-15,eba0380e-644a-4233-a4a5-0714bf214c8f,Tocantins,Luciano Galvão,3,126,378
4f1613f8-9ad2-4bc5-8680-a9ee9b9652dd,2024-04-11,2be881af-2305-4bd5-8766-aed50ff73c6a,Tocantins,Fabio Melo,9,456,4104
28d18052-3ce7-47cf-ae9c-9b8deef77027,2023-10-20,e5a30790-5720-4e78-8d1f-eaad5866edc2,São Paulo,Kaio Silva,9,868,7812
c8d2681c-79a9-4a0a-b71d-860d164e000b,2024-04-04,8d6626a2-f478-4ef9-9489-1e3d3d5870a0,São Paulo,Estagiario,1,348,348
cfbe3b1b-28e4-402b-88b1-ce5cd406e736,2023-11-13,3b27cc04-8c54-4fb4-9691-0861af8ddfc5,São Paulo,Estagiario,3,635,1905
1033d77a-7966-45ce-8416-688fa44946a0,2023-10-02,8d9a313a-c967-417e-91d3-9cf619c9a522,Tocantins,Estagiario,8,954,7632
ec5ffd69-4768-4fe1-a511-4d0306870c98,2024-03-06,076044ea-3473-4589-ae49-2cd6bc3f8f02,Rio de Janeiro,Estagiario,7,653,4571
24d1bd0a-aead-4331-8c80-30933dfed6f8,2024-06-17,69d0862f-4a9c-475b-b5e5-f7653d67894c,Rio de Janeiro,Fabio Melo,5,147,735
acf09387-f6a7-40a0-8060-afed6d1f1a28,2023-11-09,a8cdc025-fbfa-44c5-a8a2-b0b6a51fb667,Rio de Janeiro,Kaio Silva,3,237,711
9827f731-d000-47bd-a5a8-1218acc00786,2023-09-16,a90ed975-7f58-4b0a-ba0d-65e8b3847782,Rio de Janeiro,Luciano Galvão,9,126,1134
d3402ae7-f3c9-4a73-8a81-20319b92ebfd,2023-12-31,27ca8e5c-43ea-4f52-97da-2d1e3bd086e7,Rio de Janeiro,Fabio Melo,3,349,1047
3907c2ec-c904-42fc-b130-efa74350c16e,2024-07-14,07292f6b-3d44-4294-83e2-ebf8fbc5ffc0,São Paulo,Fabio Melo,10,929,9290
eaa77d85-024c-475f-b211-25a8e6f1d131,2024-02-07,04e5e68f-4aaf-4f17-bb14-e319a495f5dc,São Paulo,Luciano Galvão,6,628,3768
45c237fe-a0e7-4e1a-9133-ed069c6e048b,2024-02-16,70424db5-bd5e-4241-9f84-f64ae02be19f,Tocantins,Estagiario,9,592,5328
56287903-465a-465a-8e82-f50c751c3de0,2023-11-18,d56f6807-9127-4cff-a8a7-cfccb0eb21f5,Rio de Janeiro,Luciano Galvão,6,933,5598
69007048-3e81-4017-9d42-fd77085af401,2023-08-02,f9d9d0bd-79f1-4877-bc18-2ffc03379144,Rio de Janeiro,Kaio Silva,2,941,1882
7a8b1bd1-2d84-4924-a24d-dd57478088bd,2023-07-30,f62a1aa6-d9db-4d94-a505-6a091b7f5d07,Rio de Janeiro,Fabio Melo,5,674,3370
f63ea746-7170-445b-9b2f-1609ff91cd2f,2023-09-10,7b56017c-0a8a-4e1c-b08d-9f7f6aa9579b,São Paulo,Fabio Melo,7,830,5810
1586c4d8-c01d-4023-815f-5b8907f233bf,2024-02-13,ead9e92c-a82c-427f-b5b1-56e3bb2fd134,Rio de Janeiro,Luciano Galvão,7,390,2730
2d8e3512-dd1a-4f1c-aa4f-b6f053d172c2,2023-10-28,c4036473-3295-4cf6-a01e-1a4510f54509,Rio de Janeiro,Estagiario,2,723,1446
9c56423f-a96b-48a2-91ce-b972c60a5ec3,2024-05-06,bc569b5d-00fc-4138-8cbe-1edca8568bf4,Tocantins,Kaio Silva,5,934,4670
9d457f60-d0ed-416c-8c1d-a96796e2cd41,2024-04-29,07a6b602-3340-45d8-83f7-ab8d3dbf2c03,São Paulo,Estagiario,8,264,2112
d44e9996-8cab-4049-9843-3f59efbc2177,2024-02-24,44a670b5-cc26-4c78-8833-c344fdb54a8c,Tocantins,Fabio Melo,8,462,3696
1813df2e-1cd6-435b-9483-c3fede297e8b,2023-11-26,7a1f365e-bf47-4f7e-b073-93b2402ba131,São Paulo,Kaio Silva,3,644,1932
a38761d1-4e86-4504-9a91-887b6374f084,2024-01-30,271d4abe-0a71-47a0-98cd-b45bf93ef8a2,Rio de Janeiro,Kaio Silva,5,974,4870
96c0cb79-c550-4910-8cdd-8c3d4b0464ff,2023-11-19,c8dce780-6853-4896-b4f3-fe3db40c1d07,Rio de Janeiro,Kaio Silva,8,238,1904
394ec4ae-0e99-49be-9958-4ff61ec8a918,2024-03-27,b179379a-8156-4291-b170-71d3605d3737,Tocantins,Luciano Galvão,8,466,3728
227b3943-bb0a-4a55-927d-b6df4d5b151a,2023-09-10,4b116f91-2890-4672-9dee-7daf84412b4b,Tocantins,Kaio Silva,4,171,684
87eaffd7-e0e8-4f4d-9381-fcc3f2add892,2023-12-29,880439ce-ca70-46d3-84c5-1f0683e6dc70,Tocantins,Estagiario,3,508,1524
973849ec-0cc5-40a7-a2f8-8541ca3bd28c,2024-01-09,9e0790be-9f44-45e1-917d-a6cba03eabb6,Tocantins,Estagiario,10,538,5380
8601c217-c899-4eb1-a1e3-53459cb5c26c,2023-11-01,347b91ec-d980-4996-ab80-b326bb6c426d,Rio de Janeiro,Luciano Galvão,10,455,4550
5203abef-d959-4a39-a07b-0782ac623627,2024-06-05,f1100827-908b-43ea-a717-d972afded730,Tocantins,Kaio Silva,1,890,890
5e44baf5-a46b-4779-8ea3-3b2e81c54c6a,2024-03-13,b6db2f9a-5f91-4516-832a-29aa48561af0,São Paulo,Estagiario,1,722,722
18118017-95d8-4812-b4a1-634730cb9196,2023-10-14,b7f130b9-9a0a-401d-8350-263e3f84f587,São Paulo,Luciano Galvão,2,987,1974
880cbfa6-dd43-4b96-91f3-e34ecd5626bb,2024-04-12,2a74f962-1320-4d51-bf7e-58f81154efa0,São Paulo,Luciano Galvão,9,469,4221
13a659a7-beba-415e-8051-14d823cb181a,2023-11-19,e54c8d21-abba-4e7a-96d7-22392daa9714,São Paulo,Luciano Galvão,8,457,3656
ec6de081-db72-41a8-95fd-95833ee2466e,2023-10-24,dc90df1e-710b-4628-b528-65d8bfa7492f,São Paulo,Luciano Galvão,5,105,525
f115ed1e-bf6b-41d5-b3d5-46d70552707d,2024-04-14,f7e82573-4b17-4c51-bb69-fa3588d8fe34,São Paulo,Estagiario,7,706,4942
77c6c305-fa90-4d14-952c-13e4b0ecfcd2,2024-01-14,b4583578-a0db-4a81-904e-53e83ebfc408,Tocantins,Fabio Melo,2,112,224
e7320f49-7d0c-4ec0-989c-2fe83c328bad,2024-07-18,fd1588ed-736d-4554-9b7f-75fe8bc53076,Tocantins,Estagiario,9,668,6012
df4d3454-f2a1-4e32-b726-7885bf25753f,2024-04-24,5ede278a-120b-4e01-87f6-feb3d146b813,Rio de Janeiro,Estagiario,10,414,4140
02df1334-80ae-4975-bde4-e98b4d592146,2024-01-22,fd209774-2ef0-4de0-8c3b-a5e8c383de48,São Paulo,Estagiario,3,372,1116
27f50d3b-ae59-4a33-b6e2-9df193a84f16,2024-06-11,e363e612-2131-4706-8b22-9b9a43ac4076,Rio de Janeiro,Luciano Galvão,3,761,2283
e15e0394-5d38-4d7c-ae39-02f32a4744fd,2024-04-29,e45df2b7-8492-4dc8-be44-8549e95e30e7,São Paulo,Estagiario,9,498,4482
3504c855-4d24-4703-9f4b-6416b1352952,2024-02-24,eec5b884-a6d5-45d6-92ae-42854b17a424,São Paulo,Kaio Silva,1,669,669
a9c11de9-42de-4d2c-9b8d-0886c6eb9a3e,2024-04-28,ba20fe80-60ef-4d1c-947e-6819cf5fad89,Rio de Janeiro,Kaio Silva,5,819,4095
95e819e4-c5bc-4926-bd4d-706777b22df8,2023-11-27,4d2e4876-c34b-4938-b769-662fbc8ce58b,Tocantins,Estagiario,7,395,2765
ec0c3425-66d0-47d4-8d0d-38e0d3de0dec,2024-01-25,91136e3e-4efe-4688-bb60-9d955279e749,Tocantins,Kaio Silva,3,602,1806
22bab76f-c857-4db8-a57e-80e171c2dfd8,2024-01-19,a408cfe2-27b2-47dd-bd10-59b3ec4fd046,Rio de Janeiro,Kaio Silva,5,813,4065
af096eb0-9cfd-47a2-ad38-070af297837d,2024-07-16,55174587-989d-4b5f-b3a0-bcc707e69030,Tocantins,Fabio Melo,2,243,486
9f67e746-00e2-4921-84c8-a50f9ac3253f,2024-01-23,c22e6c5a-36c1-4d4c-9437-2779503b7217,São Paulo,Estagiario,9,653,5877
df281380-169e-4134-b5c1-d0012fc03232,2024-02-11,6a9b36dc-1ef5-43f7-9aeb-18922622e517,Tocantins,Fabio Melo,3,306,918
0e9dd645-ae68-4195-89f9-9bfdcabcbdc1,2024-07-13,516e880e-38c3-444c-a06a-c9418a899c70,Tocantins,Luciano Galvão,9,771,6939
18d89170-790b-4989-ab09-5b0c88243494,2024-03-11,934cbb5a-9fd0-4af4-99d3-d85e7cdfe7d3,São Paulo,Estagiario,2,823,1646
3e2701b6-02f7-406a-8af6-5ac3e7096d4e,2024-04-17,276fd703-c021-4d49-8767-06a30cf0ee2e,Tocantins,Estagiario,3,470,1410
21ee8f2d-ac8c-4220-b886-e59862394ddb,2024-05-16,3bd31d84-61fa-441a-8483-9bab65e657e6,São Paulo,Estagiario,8,837,6696
1cbd8bfa-78a7-44c7-afc4-dcb432542767,2023-11-14,0902265f-2d02-4fae-ba8c-60d666d0cd8f,São Paulo,Estagiario,7,531,3717
7c60351d-2aa3-4120-b601-214f78e331e4,2024-06-12,1c16beed-87f7-42ed-88be-6874d1e9f426,Rio de Janeiro,Estagiario,4,879,3516
f2b5b20d-2c90-4106-b61d-540b9f025a52,2023-09-26,a9f58a0b-7655-4f0d-b830-06e13f9a4756,Tocantins,Luciano Galvão,2,266,532
4579a744-3d54-4e64-a8ce-dca4aa3e25d7,2024-01-05,dc5c7a49-4b91-47de-bff6-848f10afa062,Rio de Janeiro,Estagiario,2,455,910
6ef70e23-407f-422c-a944-5460309463c4,2024-02-02,18289ba0-98ef-41eb-923e-133035081890,Rio de Janeiro,Kaio Silva,10,491,4910
1f555266-4f6a-4bab-86c5-810b79f263c8,2023-11-07,5e4a110b-2aab-492b-a91b-a5a924f88343,São Paulo,Luciano Galvão,1,855,855
9aead248-422a-495d-b113-cf96d6bde240,2024-06-12,eaff46f3-aafa-4cb6-99b5-64953bbd7763,Rio de Janeiro,Fabio Melo,7,436,3052
db15a3ee-21a2-43c3-8c97-8df2083ef32f,2023-11-21,ff3eb2ec-0006-4e2b-8e4a-aa04c452ed5b,Tocantins,Fabio Melo,4,548,2192
1b3e3fef-9a37-461b-b42e-382bed1c1b82,2023-10-20,7358b816-40af-461c-ae12-c3cbc50748d0,Tocantins,Luciano Galvão,8,180,1440
6fe4b64e-abcd-4a97-a136-76d53302fb86,2024-02-09,a2543c72-4943-411e-81a1-9fa72920615d,Rio de Janeiro,Estagiario,4,810,3240
cbb84c90-090e-4518-8f59-f6a7f163aeb0,2024-03-13,44516a39-8553-4057-8c97-bbd614d9023a,Rio de Janeiro,Fabio Melo,3,505,1515
81cbd896-5d1c-4b6f-8436-712d5e32fd88,2023-10-22,44ab6a95-7053-4fd6-8eeb-4d85a23e3624,Tocantins,Kaio Silva,10,727,7270
5208267a-afa9-4805-b860-3982d6ed5ece,2024-05-10,479d4a64-078e-430e-891d-a8fceb822aa2,Rio de Janeiro,Kaio Silva,4,354,1416
77f84762-349f-41a8-b77d-6df8d1fae877,2024-02-21,910f9be2-7629-488d-a5ba-b7b46c96be29,Rio de Janeiro,Kaio Silva,6,319,1914
